Inspection ID,DBA Name,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2315408,MARKET THYME,Restaurant,Risk 1 (High),200 E RANDOLPH ST ,Chicago,IL,60601,10/4/2019,Canvass Re-Inspection,Fail,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) OBSERVED MULTIPLE REFRIGERATORS THROUGHOUT GRILL, SUSHI STATION, AND OTHER PREP AREAS WITHOUT INTERNAL THERMOMETERS. INSTRUCTED TO INSTALL AND MAINTAIN WORKING THERMOMETERS IN ALL COOLERS. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED BULK FOOD STORAGE CONTAINERS NOT LABELED WITH COMMON NAMES. INSTRUCTED TO LABEL ALL BULK ITEMS WITH COMMON NAME SUCH AS SUGAR,FLOUR, RICE, ETC. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-307.11 OBSERVED SPLASH GUARD IN BETWEEN HAND WASH SINK FOOD PREP AREA IN SUSHI STATION WITH HALF INCH GAP BETWEEN GUARD AND COUNTER. INSTRUCTED TO EXTEND SPLASH GUARD SO THAT IT CREATES A COMPLETE BARRIER BETWEEN THE HAND WASH SINK AND THE FOOD PREP AREA. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-305.11 OBSERVED FOOD CONTAINERS STORED ON THE FLOOR IN THE WALK-IN COOLER, PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO PROPERLY STORE AND PROTECT FOOD ITEMS FROM CONTAMINATION WHILE STORED BY ELEVATING AT LEAST 6 INCHES FROM THE FLOOR ON RAISED SHELVING UNITS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: 3-304.14 OBSERVED WIPING CLOTHES IMPROPERLY STORED IN REAR PREP AREA. INSTRUCTED TO KEEP ALL WIPING CLOTHES IN SANITIZER BUCKET IN BETWEEN USE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-202.15 OBSERVED CAN OPENER IN REAR PREP AREA COVERED IN BLACK DIRT AND RUST. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN CLEAN, SANITIZED CAN OPENER. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.12 OBSERVED CUTTING BOARDS THROUGHOUT FACILITY WITH DEEP GROOVES AND STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE CUTTING SURFACES. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-204.115 NOTED NO TEMPERATURE MEASURING DEVICE/GAUGE FOR THE WASH AND SANITIZING CYCLES OF COMMERCIAL HIGH TEMPERATURE WAREWASHING MACHINE LOCATED IN THE BASEMENT PREP AREA. INSTRUCTED TO CORRECTED AND PROVIDE.  PRIORITY FOUNDATION VIOLATION # 7-38-005. CITATION ISSUED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED A ONE COMPARTMENT SINK IN BASEMENT DISH WASHING AREA UNABLE TO DRAIN WATER. INSTRUCTED TO REPAIR DRAINAGE ISSUE AND MAINTAIN TO ENSURE SINKS ARE CAPABLE OF DRAINING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.16 OBSERVED THICK COATING OF BLACK DUST ON CEILING PANELS THROUGHOUT REAR PREP AREA AND BASEMENT PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.16 OBSERVED MISSING AND COLLAPSED CEILING PANELS THROUGHOUT REAR PREP AREA AND BASEMENT PREP AREA AND DISH WASHING AREA. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN A SMOOTH, CLEANABLE CEILING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED UNUSED EQUIPMENT THROUGHOUT REAR PREP AREA. INSTRUCTED TO REMOVE AND MAINTAIN FACILITY FREE OF CLUTTER. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-501.14 OBSERVED VENTILATION FANS THROUGHOUT FACILITY IN REAR UPSTAIRS PREP AREA, BASEMENT, AND EMPLOYEE RESTROOMS COVERED WITH DUST AND BLACK SLIME. INSTRUCTED TO REMOVE, CLEAN, SANITIZE, AND MAINTAIN.",41.88463208,-87.62224799,"{'latitude': '-87.6222479910888', 'longitude': '41.8846320757672'}"
2312808,MCCORMICK & SCHMICK'S SEAFOOD RESTAURANT,Restaurant,Risk 1 (High),1 E WACKER DR ,Chicago,IL,60601,9/24/2019,Complaint Re-Inspection,Pass,"44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: 4-904.13 OBSERVED PRESET TABLEWARE AT ALL DINING TABLES (INDOOR AND OUTDOOR PATIO). INSTRUCTED THAT ALL PRESET TABLEWARE (UTENSILS AND GLASSWARE) SHALL BE PROTECTED FROM CONTAMINATION BY BEING WRAPPED, COVERED, OR SET TABLES UPON CUSTOMER ARRIVAL AND MAINTAIN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.11 OBSERVED TORN DOOR GASKET INSIDE OF THE 2-DOOR REACH IN PREP COOLER NEAREST THE HANDSINK ON THE HOT SERVICE PREP LINE. INSTRUCTED TO REPLACE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.12 OBSERVED CUTTING BOARDS ATTACHED TO THE 2-DOOR REACH IN PREP COOLER NEAREST THE HANDSINK ON THE HOT SERVICE PREP LINE WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.",41.88670756,-87.62788348,"{'latitude': '-87.6278834784023', 'longitude': '41.886707555069805'}"
2312784,SUBWAY #51581,Restaurant,Risk 1 (High),29 W LAKE ST ,Chicago,IL,60601,9/24/2019,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED THE EXPOSED HANDWASHING SINK IN THE FRONT SERVICE PREP AREA NOT MAINTAINED DUE TO NOZZLE MISSING FROM FAUCET TO PROPERLY OPERATE THE HOT/COLD WATER. INSTRUCTED PERSON IN CHARGE THAT HOT AND COLD RUNNING WATER MUST BE PROVIDED AND THAT HOT WATER AT ALL HAND WASHING SINKS MUST BE AT LEAST 100F. MUST PROVIDE HOT WATER BETWEEN 100-120F AT THE HANDWASHING SINKS AND REPLACE NOZZLE. PRIORITY FOUNDATION 7-38-030(C). NO CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOOD ITEMS INSIDE THE COLD-HOLD PREP COOLERS LOCATED BEHIND THE FRONT SERVICE LINE: TURKEY DELI MEAT (52F), CHICKEN PATTY (50F), AND CHOPPED STEAK (50.5F). MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 10 LBS OF PRODUCTS WORTH $25.00 THROUGH DENATURING PROCESS.  PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED FACILITY EQUIPMENT FOR COLD HOLDING IN DISREPAIR. NOTED TWO COLD-HOLD PREP COOLERS LOCATED BEHIND THE FRONT SERVICE LINE TO BE AT IMPROPER AT 53F AND 55F. INFORMED PERSON IN CHARGE TO REPAIR OR REPLACE FOR PROPER COLD HOLDING OF 41 DEGREES F OR BELOW. UNITS TAGGED.  PRIORITY VIOLATION #7-38-005. CITATION ISSUED.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NOZZLE MISSING FROM FROM EXPOSED HANDSINK. INSTRUCTED TO PROVIDE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE FOR SANITARY NAPKINS IN UNISEX WASHROOM. INSTRUCTED TO PROVIDE COVERED WASTE RECEPTACLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WALLS SURROUNDING MOP SINK IN IN DISREPAIR WITH WALL PANEL AND JUNCTURE APART FROM THE WALL AT THE BASE. INSTRUCTED TO REPAIR.",41.88563898,-87.62905002,"{'latitude': '-87.6290500154005', 'longitude': '41.885638980759765'}"
2312844,SUBWAY #51581,Restaurant,Risk 1 (High),29 W LAKE ST ,Chicago,IL,60601,9/24/2019,Canvass Re-Inspection,Pass,Unknown,41.88563898,-87.62905002,"{'latitude': '-87.6290500154005', 'longitude': '41.885638980759765'}"
2312096,ROTI MODERN MEDITERRANEAN,Restaurant,Risk 1 (High),80 E LAKE ST ,Chicago,IL,60601,9/11/2019,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED FOOD DEBRIS UNDER PREP TABLES AND STORAGE UNITS IN THE REAR PREP AREA. INSTRUCTED TO DETAIL CLEAN.",41.88584721,-87.62509486,"{'latitude': '-87.62509485736301', 'longitude': '41.885847208704554'}"
2311967,GODDESS AND THE BAKER,Restaurant,Risk 1 (High),121 W Wacker DR ,Chicago,IL,60601,9/10/2019,Complaint Re-Inspection,Pass w/ Conditions,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-602.11(B:5) OBSERVED GRAB & GO FOOD ITEMS (CAKE SLICES, CHIA RICE PUDDING JAR, AND DARK CHOCOLATE RASPBERRY JAR) ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY, NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-307.11 OBSERVED MISSING ICE BIN COVER AT FRONT COFFEE PREP AREA. MUST PROVIDE AND MAINTAIN ICE BIN COVERS TO PREVENT CONTAMINATION TO EXPOSED ICE. | 40. PERSONAL CLEANLINESS - Comments: 2-402.11 OBSERVED FOOD HANDLERS PREPPING FOOD IN THE FRONT COFFEE SERVICE AREA WITHOUT HAIR RESTRAINTS. INSTRUCTED PERSON IN CHARGE THAT ALL FOOD HANDLERS MUST WEAR A HAIR RESTRAINT.",41.88670659,-87.63162997,"{'latitude': '-87.63162996998051', 'longitude': '41.88670659265085'}"
2311547,JIMMY JOHN'S - MICHIGAN,Restaurant,Risk 1 (High),225 N MICHIGAN AVE ,Chicago,IL,60601,8/29/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 8. HANDS CLEAN & PROPERLY WASHED - Comments: NOTED FOOD HANDLER NOT WASH HANDS IN BETWEEN TASK. OBSERVED FOOD HANDLER ENTER FACILITY TO START SHIFT, PUT ON GLOVES AND THEN STARTING PREPPING FOODS WITHOUT WASHING HANDS. INFORMED PERSON IN CHARGE ALL FOOD HANDLERS MUST WASH HANDS BETWEEN TASK. PRIORITY VIOLATION #7-38-010. CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED THE ICE BIN INTERIOR IN NEED OF CLEANING. INSTRUCTED TO REMOVE ICE, CLEAN AND MAINTAIN AT ALL TIMES. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOOD ITEMS IN THE COLD-HOLDING UNIT ON TOP OF THE REACH IN PREP COOLER TO BE IMPROPER: ROAST BEEF DELI MEAT (51.3F), TURKEY DELI MEAT (53F), AND HAM DELI MEAT (52.5F). MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF APPROX. 10 LBS OF PRODUCTS WORTH $50.00 THROUGH DENATURING PROCESS.  PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (DELI MEAT) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WET WIPING CLOTH HANGING ON THE SIDE OF THE PREP HANDSINK. INSTRCUTED TO PROPERLY STORE WIPING CLOTHS IN A SANITIZING SOLUTION BETWEEN USE. | 46. GLOVES USED PROPERLY - Comments: OBSERVED FOOD HANDLER PUT ON GLOVES AND BEGIN PREPPING WITHOUT FIRST WASHING HANDS. INSTRUCTED PERSON IN CHARGE TO ENFORCE FOOD HANDLERS TO UTILIZE GLOVES WHEN HANDLING OR PREPPING FOODS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING CEILINGS TILE PANELS IN THE REAR ABOVE THE ICE MACHINE. INSTRUCTED TO REPLACE MISSING CEILING TILES.",41.88637741,-87.62438167,"{'latitude': '-87.62438167043969', 'longitude': '41.88637740620821'}"
2311572,"CHICK-FIL-A,INC.",Restaurant,Risk 1 (High),177 N State ST ,Chicago,IL,60601,8/29/2019,License,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED LOOSE HANDLE TO RIGHT HANDLE TO REACH IN COOLER WHERE CUT LEAFY GREENS ARE STORED. INSTRUCTED TO REPAIR OR REPLACE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED GREASE BUILDUP ON COOKING EQUIPMENT (FRYERS) AND SURROUNDING FLOORS IN THE KITCHEN/PREP AREAS. INSTRUCTED TO DEGREASE, CLEAN AND SANITIZE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WATER STAINED CEILING TILES IN BASEMENT DRY STORAGE AREA. INSTRUCTED TO REPLACE.",41.88527796,-87.62778288,"{'latitude': '-87.62778287517119', 'longitude': '41.88527795660976'}"
2311473,SWEETWATER,Restaurant,Risk 1 (High),225 N MICHIGAN AVE ,Chicago,IL,60601,8/28/2019,Suspected Food Poisoning,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED FACILITY WITH USE A BODILY FLUID SPILL KIT FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS WITHOUT PROPER SANITIZER TO DISINFECT NOROVIRUS. INSTRUCTED FACILITY TO OBTAIN A CLEAN-UP PROCEDURE AND APPROPRIATE SUPPLIES (INCLUDING SANITIZER TO DISINFECT NOROVIRUS) ON SITE AT ALL TIMES TO PROPERLY CLEAN UP ANY VOMIT OR DIARRHEA EVENTS THAT CAN POTENTIALLY OCCUR INSIDE OF THE FOOD ESTABLISHMENT.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE IN THE MEN'S AND WOMEN'S WASHROOMS. INSTRUCTED TO PROVIDE. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOTED HANDSINK IN KITCHEN PREP AREA INACCESSIBLE FOR HANDWASHING. OBSERVED FOOD HANDLER USING WATER FROM THE PREP AREA HANDSINK TO FILL A METAL BASIN FILLED WITH UTENSILS TO BE USED FOR PREP ON THE HOT SERVICE LINE. INSTRUCTED THAT SINK MUST BE ACCESSIBLE AND MAINTAINED AT ALL TIMES. (VIOLATION OBSERVED AT 2:30PM) PRIORITY FOUNDATION #7-38-030(C). CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED ICE SCOOPER IMPROPERLY STORED INSIDE THE ICE BIN AT BAR. INSTRUCTED ON HOW TO PROPERLY STORE ICE SCOOP BETWEEN USES. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOOD ITEMS INSIDE THE FOLLOWING COOLERS TO BE IMPROPER: ADOBE CHICKEN IN THE WALK IN COOLER (80LBS BETWEEN 55-58F) AND PREPPED CUT LEAFY GREENS SIDE SALADS IN THE 3-DOOR DISPLAY COOLER (1LB AT 48F). PERSON IN CHARGE IMMEDIATELY AND VOLUNTARILY DISPOSED OF 81 LBS OF PRODUCTS WORTH $150.00 THROUGH DENATURING PROCESS. (VIOLATION OBSERVED AT 3:15PM) PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (SAUCES) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED MISSING ICE BIN COVERS AT FRONT BAR ICE BINS. MUST PROVIDE AND MAINTAIN ICE BIN COVERS.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WET WIPING CLOTHS ON SURFACE AREAS THROUGHOUT THE PREP AREAS. INSTRUCTED TO PROPERLY STORE WIPING CLOTHS IN A SANITIZING SOLUTION BETWEEN USE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS ATTACHED TO PREP COOLERS IN THE PREP AREA WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED LOOSE DOOR HANDLE TO 3-DOOR DISPLAY COOLER IN THE KITCHEN PREP AREA. INSTRUCTED TO REPAIR OR REPLACE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BURNED OUT LIGHTBULB IN 3-DOOR DISPLAY COOLER IN THE KITCHEN PREP AREA. INSTRUCTED TO REPLACE BULB AND MAINTAIN LIGHTING IN THE UNIT.   | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLER CERTIFICATES. INSTRUCTED TO MAINTAIN RECORDS AT ALL TIMES. ",41.88637741,-87.62438167,"{'latitude': '-87.62438167043969', 'longitude': '41.88637740620821'}"
2311245,CAFFECAFE,Restaurant,Risk 1 (High),1 E WACKER DR ,Chicago,IL,60601,8/26/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDSINK NEAR REAR DISH AREA. INSTRUCTED TO INSTALL.  PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE IN THE EMPLOYEE WASHROOM. INSTRUCTED TO PROVIDE. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (DELI MEAT, PASTA SALAD, HUMMUS ETC.) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED GRAB & GO FOOD ITEMS (PASTA SALAD, FRUIT BOWLS, HUMMUS, AND YOGURT PARFAITS, HARD BOILED EGGS ETC.) ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY,  NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN DOOR GASKET INSIDE OF THE REACH PREP COOLER LOCATED UNDER THE FRONT SERVICE COUNTER. INSTRUCTED TO REPLACE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CHIPPED PAINT ON WALLS IN THE REAR NEAR THE 3-COMPARTMENT SINK. INSTRUCTED TO REPAIR TO CREATE A SMOOTH AND EASILY CLEANABLE SURFACE. MUST MAINTAIN AT ALL TIMES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO CERTIFIED FOOD MANAGER WITH ALLERGEN TRAINING. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF TRAINING. MUST PROVIDE DOCUMENTATION.",41.88670756,-87.62788348,"{'latitude': '-87.6278834784023', 'longitude': '41.886707555069805'}"
